Passive_Agent_Net_Worth,	 Passive_Agent_Shares,	active_0Net_Worth,	 active_0Shares,	 active_1Net_Worth,	 active_1Shares,	 active_2Net_Worth,	 active_2Shares,	 active_3Net_Worth,	 active_3Shares,	 active_4Net_Worth,	 active_4Shares,	 active_5Net_Worth,	 active_5Shares,	 active_6Net_Worth,	 active_6Shares,	 active_7Net_Worth,	 active_7Shares,	 active_8Net_Worth,	 active_8Shares,	 active_9Net_Worth,	 active_9Shares,	 active_10Net_Worth,	 active_10Shares,	 active_11Net_Worth,	 active_11Shares,	 active_12Net_Worth,	 active_12Shares,	 active_13Net_Worth,	 active_13Shares,	 active_14Net_Worth,	 active_14Shares,	 active_15Net_Worth,	 active_15Shares,	 active_16Net_Worth,	 active_16Shares,	 active_17Net_Worth,	 active_17Shares,	 active_18Net_Worth,	 active_18Shares,	 active_19Net_Worth,	 active_19Shares,	 
143401.42900534513,	 56,	 141060.1387145224,	 55,	 141203.17867389673,	 55,	 140831.92613209403,	 55,	 143329.60885853283,	 56,	 143346.26693381034,	 56,	 143439.9803987752,	 56,	 145442.56740960208,	 57,	 136216.5553540349,	 53,	 143890.99394481588,	 56,	 141875.8263583301,	 55,	 142078.718235355,	 55,	 144885.65041904582,	 56,	 139986.17818704768,	 55,	 142142.5068088222,	 55,	 140940.99635835207,	 55,	 141490.7418106233,	 55,	 141642.25462735217,	 55,	 139089.17530262496,	 54,	 139032.2858844267,	 54,	 137173.25016086258,	 53,	 
143661.89291468775,	 56,	 141376.2758911521,	 55,	 141491.04538281407,	 55,	 141176.4145443192,	 55,	 143504.77050331203,	 56,	 143560.59518224586,	 56,	 143312.72784768534,	 56,	 145866.63675089288,	 57,	 136165.7675930009,	 53,	 144340.71058663944,	 56,	 142219.53840922276,	 55,	 141983.3614196062,	 55,	 145285.93324605297,	 56,	 140325.69250580162,	 55,	 142607.81886618564,	 55,	 140967.36733061587,	 55,	 141554.78939987777,	 55,	 141616.62420770281,	 55,	 139431.60655978185,	 54,	 139035.4382942322,	 54,	 137654.50216570543,	 53,	 
143443.3028346191,	 56,	 141307.34099651634,	 55,	 141512.2972852774,	 55,	 140997.29739127427,	 55,	 143399.88791545155,	 56,	 143514.1820012611,	 56,	 143418.30926664342,	 56,	 145673.6097779143,	 57,	 136120.1948920592,	 53,	 143976.56785679935,	 56,	 142031.64575364726,	 55,	 142008.5075741785,	 55,	 145047.70434436193,	 56,	 140253.0816886831,	 55,	 142317.16831723438,	 55,	 140914.1042119238,	 55,	 141401.49402895605,	 55,	 141739.92488013464,	 55,	 139263.83854708067,	 54,	 138964.40665872296,	 54,	 137385.6890647045,	 53,	 
143598.45782062033,	 56,	 141444.11671971396,	 55,	 141600.56022016596,	 55,	 141212.3268055577,	 55,	 143496.0610864207,	 56,	 143637.331650138,	 56,	 143557.48153012904,	 56,	 145874.39432476327,	 57,	 136350.16522637388,	 53,	 144209.18924137976,	 56,	 142229.39747353466,	 55,	 142254.28582778008,	 55,	 145264.5310345615,	 56,	 140424.25741370718,	 55,	 142488.62512471667,	 55,	 141053.03372816023,	 55,	 141657.49322470976,	 55,	 141865.2206859529,	 55,	 139469.10274258634,	 54,	 139157.40768539702,	 54,	 137511.3580427301,	 53,	 
143787.3653990208,	 56,	 141650.5163982349,	 55,	 141760.86469670833,	 55,	 141288.65577464656,	 55,	 143685.24340616332,	 56,	 143855.62149821516,	 56,	 143673.99521771297,	 56,	 145993.1315985761,	 57,	 136491.1276404965,	 53,	 144343.72067939647,	 56,	 142343.2460521131,	 55,	 142356.76049848238,	 55,	 145449.47832262155,	 56,	 140557.19585865826,	 55,	 142736.3273834032,	 55,	 141156.5574491819,	 55,	 141707.44647458137,	 55,	 142002.20773065335,	 55,	 139692.4730024297,	 54,	 139378.48604665708,	 54,	 137799.49405017748,	 53,	 
143916.66679088358,	 56,	 141752.2310510454,	 55,	 141984.5555192257,	 55,	 141370.87420174555,	 55,	 143768.22671124787,	 56,	 143965.86928501097,	 56,	 143755.70595431203,	 56,	 146138.88410734868,	 57,	 136667.05513666422,	 53,	 144369.22808730614,	 56,	 142465.25660333107,	 55,	 142535.11885699665,	 55,	 145580.44503955272,	 56,	 140738.55715914146,	 55,	 142628.6733653817,	 55,	 141311.52942193457,	 55,	 141762.49547908377,	 55,	 142121.46254440333,	 55,	 139790.16932140302,	 54,	 139438.2236735532,	 54,	 137843.91483053428,	 53,	 
144071.90555918403,	 56,	 141863.2489084589,	 55,	 142086.2827508982,	 55,	 141616.9205470286,	 55,	 143933.14352508096,	 56,	 144011.0011544144,	 56,	 144010.41931337034,	 56,	 146294.38824240916,	 57,	 136770.30280519617,	 53,	 144626.00296574613,	 56,	 142626.18569349367,	 55,	 142695.74972647463,	 55,	 145693.67851242705,	 56,	 140827.09905396195,	 55,	 142959.17179482058,	 55,	 141460.4584738796,	 55,	 142040.281617737,	 55,	 142261.38956360685,	 55,	 139861.66821766013,	 54,	 139588.7841023955,	 54,	 137940.55822251365,	 53,	 
143340.22086849445,	 56,	 141400.07344044917,	 55,	 142103.29372325755,	 55,	 141256.4077257018,	 55,	 143911.62429373473,	 56,	 143751.42558954554,	 56,	 143927.95422007947,	 56,	 145615.57700074374,	 57,	 136793.86479666742,	 53,	 144541.38815413733,	 56,	 142667.5897812945,	 55,	 142093.29085938603,	 55,	 145562.1024948129,	 56,	 140207.47589064445,	 55,	 142592.13136025777,	 55,	 141393.68592838818,	 55,	 142133.3428799086,	 55,	 142334.68352606954,	 55,	 139832.32557650973,	 54,	 139529.96483946143,	 54,	 137366.0695458141,	 53,	 
144862.3847626108,	 56,	 142481.35915298175,	 55,	 142464.32470681728,	 55,	 142032.59049302654,	 55,	 144445.66633874338,	 56,	 144582.75448187275,	 56,	 144728.08171939585,	 56,	 146854.31780120364,	 57,	 137156.9453036241,	 53,	 145101.37035329838,	 56,	 143071.83693300321,	 55,	 143408.0533580477,	 55,	 146502.08288357125,	 56,	 141284.36397114664,	 55,	 143439.23298219408,	 55,	 142020.1926919511,	 55,	 142781.6580319978,	 55,	 142747.98341141525,	 55,	 140422.836798408,	 54,	 140314.24891687447,	 54,	 138512.74725412184,	 53,	 
144278.0856667431,	 56,	 142112.26364985135,	 55,	 142263.7056379432,	 55,	 141878.57888968693,	 55,	 144191.6443125039,	 56,	 144268.29753423526,	 56,	 144226.28580332495,	 56,	 146567.64071924283,	 57,	 136991.74030141043,	 53,	 144888.95823044036,	 56,	 142879.358708653,	 55,	 142887.56545922186,	 55,	 145943.67503191184,	 56,	 141072.72098903952,	 55,	 143145.2470036345,	 55,	 141698.95178389022,	 55,	 142307.21414430655,	 55,	 142504.29855369538,	 55,	 140116.79954479495,	 54,	 139803.77550225682,	 54,	 138173.4248469572,	 53,	 
144475.75757044685,	 56,	 142221.69612538166,	 55,	 142370.59282644838,	 55,	 142107.8598807742,	 55,	 144346.69865636597,	 56,	 144402.7168725513,	 56,	 144415.6137681169,	 56,	 146802.81352064956,	 57,	 137037.3971409302,	 53,	 145117.7024452345,	 56,	 143019.54238570388,	 55,	 143117.87550380104,	 55,	 146173.18012710783,	 56,	 141151.75814027092,	 55,	 143379.52994166416,	 55,	 141816.73741314112,	 55,	 142468.4229316391,	 55,	 142731.3405658276,	 55,	 140342.95230853916,	 54,	 139958.48926928808,	 54,	 138242.38085274183,	 53,	 
143623.12886599978,	 56,	 141419.5446088879,	 55,	 141688.16946361086,	 55,	 141150.43499298434,	 55,	 143083.44825469542,	 56,	 143543.7283544013,	 56,	 143377.66347005378,	 56,	 146114.05269325568,	 57,	 136310.62760521827,	 53,	 143832.41613147725,	 56,	 142243.44060820344,	 55,	 141899.2104998062,	 55,	 144833.2574102881,	 56,	 140154.48074361138,	 55,	 142125.95685318066,	 55,	 140854.46780431434,	 55,	 141657.42889460863,	 55,	 141484.83741718784,	 55,	 139571.21353102013,	 54,	 138881.54481789432,	 54,	 137101.90997587392,	 53,	 
144032.11414504162,	 56,	 141872.79569792334,	 55,	 142017.19432612692,	 55,	 141617.74737240747,	 55,	 143928.50692716645,	 56,	 144043.03888194615,	 56,	 143973.01935732257,	 56,	 146308.15213473391,	 57,	 136740.35563935965,	 53,	 144627.3632570486,	 56,	 142616.83579842703,	 55,	 142654.297125151,	 55,	 145687.7416454747,	 56,	 140805.45103068635,	 55,	 142901.87451590464,	 55,	 141463.35291873576,	 55,	 142039.36346996724,	 55,	 142254.10631714476,	 55,	 139866.61651320604,	 54,	 139558.15279532943,	 54,	 137938.10338200064,	 53,	 
144464.24148623686,	 56,	 142388.38238218267,	 55,	 143163.7046581722,	 55,	 142449.25664436375,	 55,	 144647.02078165193,	 56,	 144544.32697702653,	 56,	 144967.119572813,	 56,	 146839.91909755606,	 57,	 137417.17890402794,	 53,	 145370.8713904456,	 56,	 143669.65147353936,	 55,	 143249.12768670468,	 55,	 146240.45852709224,	 56,	 141588.63941962487,	 55,	 143501.70331552398,	 55,	 142287.60386351682,	 55,	 142807.2293998802,	 55,	 142981.7192572527,	 55,	 140493.81797500423,	 54,	 140283.35654142415,	 54,	 138827.32893215775,	 53,	 
144678.5613276208,	 56,	 142457.75132341098,	 55,	 142494.2069361674,	 55,	 142144.8310327688,	 55,	 144420.1014449718,	 56,	 144686.77801467464,	 56,	 144450.43998465978,	 56,	 146880.83606528645,	 57,	 137298.90450860804,	 53,	 145287.53994039682,	 56,	 143133.25308485283,	 55,	 143117.92456617366,	 55,	 146164.61383753255,	 56,	 141292.07099223402,	 55,	 143575.20072746638,	 55,	 142154.78349957097,	 55,	 142737.4488956648,	 55,	 142938.9695926182,	 55,	 140427.86625329583,	 54,	 140261.13187638894,	 54,	 138461.22917679325,	 53,	 
144710.48888242507,	 56,	 142546.48931228215,	 55,	 142825.159675785,	 55,	 142369.75802326598,	 55,	 144656.06557113279,	 56,	 144800.10846177922,	 56,	 144693.5962624648,	 56,	 147127.0292355006,	 57,	 137448.28788165783,	 53,	 145433.73681542982,	 56,	 143452.76000679441,	 55,	 143448.90146509028,	 55,	 146370.28788545812,	 56,	 141616.8702481414,	 55,	 143664.85294501326,	 55,	 142232.1477243158,	 55,	 142836.60215684478,	 55,	 142921.59483620734,	 55,	 140629.742474904,	 54,	 140245.07827348253,	 54,	 138723.71479867253,	 53,	 
145033.55234079433,	 56,	 142792.78078579443,	 55,	 142913.2230626109,	 55,	 142526.46719609504,	 55,	 144902.46644463856,	 56,	 145081.26681023795,	 56,	 145052.6135270947,	 56,	 147228.10120176768,	 57,	 137603.82722175051,	 53,	 145695.0757775922,	 56,	 143517.22435644944,	 55,	 143569.4891148184,	 55,	 146642.5969333009,	 56,	 141849.55764180675,	 55,	 143894.94200033453,	 55,	 142317.85222936515,	 55,	 142903.81448216547,	 55,	 143095.32316756775,	 55,	 140887.01457587825,	 54,	 140593.85666748308,	 54,	 138796.63205625027,	 53,	 
144733.5524901944,	 56,	 142889.97081926293,	 55,	 142978.21243616854,	 55,	 142237.77191696948,	 55,	 144874.04231990766,	 56,	 144814.3159456215,	 56,	 144512.9446949712,	 56,	 147043.24308368107,	 57,	 137403.30656040364,	 53,	 145490.3611134563,	 56,	 143547.13340154022,	 55,	 143293.97027386268,	 55,	 146679.60930027033,	 56,	 141329.18873296614,	 55,	 143533.13261139637,	 55,	 141929.0242576996,	 55,	 142832.09381849584,	 55,	 142859.4377741901,	 55,	 140444.44852765376,	 54,	 140490.52059684857,	 54,	 138835.17288090932,	 53,	 
145434.87854203559,	 56,	 143240.25062324572,	 55,	 143194.29921692755,	 55,	 142587.40205400976,	 55,	 144864.09263139305,	 56,	 145486.42709287754,	 56,	 145154.13136428228,	 56,	 147267.3759429268,	 57,	 137802.9112137643,	 53,	 145748.61158143744,	 56,	 143595.74182534718,	 55,	 143930.70606432128,	 55,	 146993.43867330634,	 56,	 142035.9208457477,	 55,	 144395.24521067928,	 55,	 142961.80857525286,	 55,	 142978.53105585458,	 55,	 143642.57975752294,	 55,	 141290.68215320492,	 54,	 140692.56290345895,	 54,	 138872.42142405806,	 53,	 
145678.450253725,	 56,	 143346.5988735649,	 55,	 143522.9580174467,	 55,	 143204.0999540408,	 55,	 145433.25504818273,	 56,	 145593.7019852109,	 56,	 145715.26045019308,	 56,	 147810.20100704828,	 57,	 138264.51298329857,	 53,	 146295.6955453628,	 56,	 144185.97282303273,	 55,	 144151.3679976463,	 55,	 147385.01326786293,	 56,	 142268.6179289865,	 55,	 144380.24225354983,	 55,	 143140.59404721597,	 55,	 143475.49263126476,	 55,	 143770.49850591892,	 55,	 141336.3627826346,	 54,	 141125.67964957535,	 54,	 139435.1310282201,	 53,	 
145553.47517502622,	 56,	 143292.04302618306,	 55,	 143631.2316865256,	 55,	 143053.3192643601,	 55,	 145618.66578016794,	 56,	 145444.59563314443,	 56,	 145342.23591569506,	 56,	 148027.62334196598,	 57,	 138161.05313666922,	 53,	 146333.17608720573,	 56,	 144246.91882500835,	 55,	 144222.83408412154,	 55,	 147234.44996524957,	 56,	 142343.74280502056,	 55,	 144353.667709897,	 55,	 142807.82084529533,	 55,	 143439.93140036674,	 55,	 143865.60377535675,	 55,	 141497.76968264038,	 54,	 140948.33639829827,	 54,	 139529.66396993908,	 53,	 
145838.17704918457,	 56,	 143351.44000778502,	 55,	 143536.19059864763,	 55,	 142991.81816618654,	 55,	 145661.5732626444,	 56,	 145741.77464190798,	 56,	 145869.28419655422,	 56,	 147761.54278868245,	 57,	 138178.0353361599,	 53,	 146177.0174251801,	 56,	 144435.30038726912,	 55,	 144102.65017367146,	 55,	 147070.6588663435,	 56,	 142489.32625159735,	 55,	 144723.79705385433,	 55,	 143068.3783380582,	 55,	 143857.0656954672,	 55,	 143841.40091026286,	 55,	 141497.19455861967,	 54,	 141231.98107396852,	 54,	 139437.0616013922,	 53,	 
144677.13229381945,	 56,	 143044.2275511052,	 55,	 143043.71347739207,	 55,	 142376.7914176532,	 55,	 144472.22019740127,	 56,	 145220.4848253041,	 56,	 144485.61709883262,	 56,	 147033.91330754987,	 57,	 137933.09352964524,	 53,	 145972.24748695892,	 56,	 143079.0857622114,	 55,	 143130.14266787865,	 55,	 146091.98646168408,	 56,	 141795.87978881056,	 55,	 143460.71464135038,	 55,	 142615.05399933693,	 55,	 142710.68937359177,	 55,	 143223.22803889852,	 55,	 141038.52153028556,	 54,	 140409.02651016627,	 54,	 138992.50898987497,	 53,	 
144931.43891165376,	 56,	 142953.8107413991,	 55,	 142950.00503692258,	 55,	 142572.73225994076,	 55,	 145086.5475160335,	 56,	 145106.9830167476,	 56,	 145225.94940443872,	 56,	 147401.62864860208,	 57,	 137820.38989016056,	 53,	 145536.45130723872,	 56,	 143591.35976945108,	 55,	 143598.107937263,	 55,	 146830.12006852933,	 56,	 141825.51104043095,	 55,	 143846.0048736059,	 55,	 142447.120654672,	 55,	 143162.40526623614,	 55,	 143274.86288521567,	 55,	 140731.79163377048,	 54,	 140771.15004199493,	 54,	 138842.53083611585,	 53,	 
145375.27185329894,	 56,	 143073.78471798167,	 55,	 142823.57761314008,	 55,	 142779.54611386717,	 55,	 145241.98529222317,	 56,	 145328.4383485421,	 56,	 145137.35698889056,	 56,	 147365.3828976292,	 57,	 137758.37468443793,	 53,	 145674.02359116488,	 56,	 143608.72537808234,	 55,	 143781.41351479577,	 55,	 146548.1456450814,	 56,	 141774.3564779296,	 55,	 143825.59957193583,	 55,	 142753.00642150507,	 55,	 143103.8330959231,	 55,	 143088.1272772963,	 55,	 141150.3010893264,	 54,	 140551.2074354318,	 54,	 139158.74325447637,	 53,	 
144818.8304601668,	 56,	 142494.9970204281,	 55,	 142716.77411685465,	 55,	 142511.91468079525,	 55,	 144624.52327757055,	 56,	 145018.11306057207,	 56,	 145021.65305073262,	 56,	 147293.75074756093,	 57,	 137164.40326456362,	 53,	 145609.38038546962,	 56,	 143549.24805866388,	 55,	 143473.8199586538,	 55,	 146243.47894712747,	 56,	 141326.81758532862,	 55,	 143339.87037194215,	 55,	 142171.3495904103,	 55,	 142643.53972653922,	 55,	 143048.859936114,	 55,	 140721.4112936685,	 54,	 139928.30379452603,	 54,	 138888.08901555592,	 53,	 
143881.21567362943,	 56,	 141882.81324528772,	 55,	 142023.27212206915,	 55,	 141856.63154371263,	 55,	 144065.56116740772,	 56,	 144003.0257315239,	 56,	 143972.25465836198,	 56,	 146477.69176494775,	 57,	 136961.0478023104,	 53,	 144709.17560252003,	 56,	 142811.9414652679,	 55,	 142874.9552800329,	 55,	 145697.70836877686,	 56,	 140961.02645029392,	 55,	 143132.58816309893,	 55,	 141613.62149517573,	 55,	 141927.05873248764,	 55,	 142155.2189368836,	 55,	 139897.0342501848,	 54,	 139533.8467156656,	 54,	 137845.0329504778,	 53,	 
145070.92387950895,	 56,	 142763.89596953988,	 55,	 143188.93487578272,	 55,	 143002.83050319314,	 55,	 145183.64750316506,	 56,	 145200.17965808595,	 56,	 145402.29864362194,	 56,	 147205.28986723634,	 57,	 137444.49195210065,	 53,	 145479.27584526985,	 56,	 143818.40557238224,	 55,	 143991.65621231968,	 55,	 147100.39326766855,	 56,	 142085.31736959956,	 55,	 144031.99148450757,	 55,	 142407.93942838305,	 55,	 142809.70995613813,	 55,	 143444.33998448003,	 55,	 141196.5696212091,	 54,	 140842.81863734405,	 54,	 139069.58939931824,	 53,	 
145041.14596324755,	 56,	 142879.85607301586,	 55,	 143029.60002283115,	 55,	 142591.818737751,	 55,	 144930.4686040033,	 56,	 145060.58585823482,	 56,	 145032.72872259805,	 56,	 147328.99228674246,	 57,	 137703.50538678755,	 53,	 145673.64445585443,	 56,	 143625.56585720132,	 55,	 143636.13063451357,	 55,	 146703.25511438446,	 56,	 141802.14226172728,	 55,	 143920.08985195908,	 55,	 142481.43236842626,	 55,	 143049.1083449507,	 55,	 143273.2728143736,	 55,	 140866.24042173987,	 54,	 140529.80181395978,	 54,	 138904.68682338,	 53,	 
145193.9805716758,	 56,	 143026.3777130393,	 55,	 143076.78951781298,	 55,	 142740.34353551763,	 55,	 144996.15594589818,	 56,	 145156.78502130543,	 56,	 145099.52441627518,	 56,	 147519.0700858069,	 57,	 137816.8520159248,	 53,	 145709.05846339924,	 56,	 143687.32150401795,	 55,	 143797.0632013877,	 55,	 146848.5369229804,	 56,	 141881.96226879407,	 55,	 143965.00123366193,	 55,	 142507.50802682657,	 55,	 143231.68871694923,	 55,	 143288.04888490934,	 55,	 141004.76695262862,	 54,	 140735.08646188836,	 54,	 139053.79236993453,	 53,	 
145735.30880977924,	 56,	 143623.05801331633,	 55,	 144124.46286315456,	 55,	 143674.13689887032,	 55,	 146035.6425365658,	 56,	 145820.4352461229,	 56,	 145681.1278635204,	 56,	 148357.96082132476,	 57,	 138732.67070219206,	 53,	 146678.90268235703,	 56,	 144452.4531081477,	 55,	 144265.73103330427,	 55,	 147743.47766893927,	 56,	 142801.20605965419,	 55,	 144559.14907650527,	 55,	 143552.12351132272,	 55,	 144074.33099080162,	 55,	 143996.83074184734,	 55,	 141745.956756017,	 54,	 141254.57604922983,	 54,	 139899.46821601663,	 53,	 
146025.47498621483,	 56,	 143852.5465256869,	 55,	 144023.3695552616,	 55,	 143568.02131773354,	 55,	 145953.48602429684,	 56,	 146038.0812789397,	 56,	 146039.99795012132,	 56,	 148399.91065981178,	 57,	 138642.92199182618,	 53,	 146676.3255174578,	 56,	 144561.41385031326,	 55,	 144670.38229263568,	 55,	 147686.61177184014,	 56,	 142843.1352799232,	 55,	 144905.27235662515,	 55,	 143469.2896834213,	 55,	 144072.02898987193,	 55,	 144221.06587673377,	 55,	 141765.95661662353,	 54,	 141554.3286054093,	 54,	 139824.17463979623,	 53,	 
146346.73533685936,	 56,	 144110.21584567294,	 55,	 144313.7406813571,	 55,	 143878.40807072824,	 55,	 146235.0145666424,	 56,	 146335.52420370266,	 56,	 146263.30921022745,	 56,	 148711.55333703934,	 57,	 138951.4933858025,	 53,	 146960.50315776773,	 56,	 144911.581371372,	 55,	 144954.08317163034,	 55,	 147940.18479966675,	 56,	 143074.86143223444,	 55,	 145184.3584786408,	 55,	 143792.61076851227,	 55,	 144265.26230020152,	 55,	 144569.60073428787,	 55,	 142136.04700756402,	 54,	 141783.67673251152,	 54,	 140078.20767026665,	 53,	 
146247.74679714945,	 56,	 144117.77651972877,	 55,	 144165.27590142915,	 55,	 143841.39896788928,	 55,	 146136.19613840908,	 56,	 146320.67203538655,	 56,	 146296.43408582013,	 56,	 148554.88819587266,	 57,	 138802.0984076874,	 53,	 146914.3455300169,	 56,	 144780.43480210225,	 55,	 144909.49546781366,	 55,	 147948.69283596033,	 56,	 142955.58967579473,	 55,	 145116.9651095443,	 55,	 143609.80954671788,	 55,	 144233.2256237977,	 55,	 144461.32834909632,	 55,	 142031.15352407572,	 54,	 141772.53152785066,	 54,	 139994.6889242661,	 53,	 
146579.43978962835,	 56,	 145253.4517858165,	 55,	 145411.89915579578,	 55,	 144127.08277032137,	 55,	 147281.2885532907,	 56,	 147564.6550421683,	 56,	 147636.7809589655,	 56,	 149757.76205772525,	 57,	 139177.64046197242,	 53,	 147899.7033291788,	 56,	 146302.26404087862,	 55,	 145830.85647235153,	 55,	 148780.53486119877,	 56,	 143634.6380922431,	 55,	 145957.0996619895,	 55,	 144268.78275100744,	 55,	 144899.14522556172,	 55,	 145366.95954790834,	 55,	 142435.91945767694,	 54,	 142876.44433215432,	 54,	 141088.01439600418,	 53,	 
147517.1393247127,	 56,	 145182.17699530936,	 55,	 145612.31070525458,	 55,	 145086.64795871143,	 55,	 147443.34953428956,	 56,	 147632.6703151453,	 56,	 147527.67203670015,	 56,	 149777.2858338585,	 57,	 140018.75364469245,	 53,	 148319.42295686394,	 56,	 146067.37252131733,	 55,	 145998.93178413974,	 55,	 149245.58664903982,	 56,	 144218.66233560527,	 55,	 146372.85704928605,	 55,	 144822.57791089642,	 55,	 145366.35117225218,	 55,	 145633.02609965322,	 55,	 143301.44017897046,	 54,	 143122.38760149354,	 54,	 141391.0112408948,	 53,	 
148346.8049158828,	 56,	 146530.52707565567,	 55,	 146816.1439936736,	 55,	 145884.8161910847,	 55,	 148627.4315228438,	 56,	 148206.16454189245,	 56,	 148592.83112768733,	 56,	 151164.97571002497,	 57,	 141233.16143352317,	 53,	 149165.15618624527,	 56,	 147215.31591148794,	 55,	 147296.6044339255,	 55,	 150182.89377147678,	 56,	 145485.10801486642,	 55,	 147309.2088250028,	 55,	 145601.7042911632,	 55,	 146309.98030610007,	 55,	 146882.30964651392,	 55,	 144185.81500632106,	 54,	 143996.50264383745,	 54,	 142522.96747146721,	 53,	 
147032.92917455707,	 56,	 144649.06045506452,	 55,	 145268.95707893348,	 55,	 144477.23324902233,	 55,	 147252.5716919456,	 56,	 146812.81476806264,	 56,	 148517.83771401778,	 56,	 150908.34412289652,	 57,	 140126.6451337273,	 53,	 147245.90606222113,	 56,	 145862.34165812642,	 55,	 145187.54885677842,	 55,	 149101.9856443538,	 56,	 144861.61718354805,	 55,	 145603.69829331173,	 55,	 145266.58841547553,	 55,	 146107.70903253253,	 55,	 146355.20283231264,	 55,	 143881.66292317424,	 54,	 143657.82429542288,	 54,	 141429.2878491194,	 53,	 
148450.69217957748,	 56,	 146198.8593050189,	 55,	 146380.18253923967,	 55,	 145966.15172188755,	 55,	 148361.3497289238,	 56,	 148456.65049991306,	 56,	 148416.08211720904,	 56,	 150814.27632062227,	 57,	 140921.04314924666,	 53,	 149062.57990523914,	 56,	 146977.84823721915,	 55,	 146995.5638393361,	 55,	 150095.59038725012,	 56,	 145159.05300573498,	 55,	 147254.9847742988,	 55,	 145822.60332567585,	 55,	 146408.8135049663,	 55,	 146597.33591630205,	 55,	 144135.56971117147,	 54,	 143846.57340749222,	 54,	 142131.62745123755,	 53,	 
147890.93504950774,	 56,	 145667.879609892,	 55,	 145785.56779476686,	 55,	 145419.87837977952,	 55,	 147706.78873329933,	 56,	 147885.11645799747,	 56,	 147816.22557295853,	 56,	 150175.82237487027,	 57,	 140402.19065703347,	 53,	 148507.7776852739,	 56,	 146370.93813700633,	 55,	 146404.39031154424,	 55,	 149556.03973367243,	 56,	 144615.2286790568,	 55,	 146642.7590804978,	 55,	 145186.28209900536,	 55,	 145853.9513105073,	 55,	 145995.57702404194,	 55,	 143570.28833125104,	 54,	 143282.23220464087,	 54,	 141542.33314047294,	 53,	 
147713.9171063751,	 56,	 145533.2968144774,	 55,	 145754.13686292834,	 55,	 145335.50665798117,	 55,	 147711.32761521943,	 56,	 147687.51932047014,	 56,	 147804.95866861157,	 56,	 150094.15613612492,	 57,	 140284.41983044107,	 53,	 148443.4234517213,	 56,	 146265.5176487766,	 55,	 146221.9554627683,	 55,	 149416.54010119793,	 56,	 144590.0538496476,	 55,	 146509.03294419497,	 55,	 145124.88622453634,	 55,	 145700.19012942025,	 55,	 145857.50193599562,	 55,	 143435.31269143603,	 54,	 143293.45431792896,	 54,	 141436.94879379487,	 53,	 
148230.46145408184,	 56,	 145831.78693802576,	 55,	 145694.8461205983,	 55,	 145464.88057124472,	 55,	 148124.3231359356,	 56,	 148166.34861639014,	 56,	 147853.7587510595,	 56,	 150138.1893299492,	 57,	 140288.49688253965,	 53,	 148710.54075418462,	 56,	 146832.7651079068,	 55,	 146529.1983238483,	 55,	 149449.67637554687,	 56,	 144723.77469926435,	 55,	 146925.57708000104,	 55,	 145338.58704816704,	 55,	 146019.5307910676,	 55,	 146321.66309791247,	 55,	 143765.9083146268,	 54,	 143509.67864576823,	 54,	 141759.6773840014,	 53,	 
148786.9243962263,	 56,	 146882.52315511482,	 55,	 146889.63622031556,	 55,	 146232.77017859538,	 55,	 148645.54575056676,	 56,	 149006.42922277577,	 56,	 148997.58246136378,	 56,	 151153.7186195307,	 57,	 141413.86297089586,	 53,	 149603.51034480016,	 56,	 147530.99625594966,	 55,	 147672.4102366141,	 55,	 150784.10429404397,	 56,	 145594.436304917,	 55,	 147638.70574478753,	 55,	 146476.12840597695,	 55,	 146670.10691501878,	 55,	 147151.4773453336,	 55,	 144529.66647199218,	 54,	 144254.8657284776,	 54,	 142453.3129832736,	 53,	 
149490.69542717352,	 56,	 147124.30308952517,	 55,	 147193.65573537332,	 55,	 146932.41623089678,	 55,	 149436.12543902668,	 56,	 149206.27835238914,	 56,	 149531.7825089979,	 56,	 151801.3018455242,	 57,	 141841.06732144862,	 53,	 149892.39157675105,	 56,	 147658.82764361572,	 55,	 147755.25395739524,	 55,	 150980.89377119005,	 56,	 146069.6667546359,	 55,	 148213.8699304777,	 55,	 146519.7831860479,	 55,	 147277.78652712362,	 55,	 147558.9183048273,	 55,	 145244.07632522334,	 54,	 144862.91775518042,	 54,	 142823.2948288503,	 53,	 
149767.66347745445,	 56,	 147380.36361537184,	 55,	 147652.49423713496,	 55,	 147224.65370240263,	 55,	 149694.96325194923,	 56,	 149658.646788899,	 56,	 149584.56391459622,	 56,	 152234.51995737763,	 57,	 142065.10707772424,	 53,	 150310.4341562424,	 56,	 148266.2312112352,	 55,	 148159.22497218632,	 55,	 151400.9116849762,	 56,	 146411.40290808064,	 55,	 148509.89343899523,	 55,	 146952.87524321547,	 55,	 147549.3700603824,	 55,	 147857.85617613376,	 55,	 145474.28042471284,	 54,	 145119.0899199369,	 54,	 143281.0819686324,	 53,	 
149770.36000033256,	 56,	 147507.70323363497,	 55,	 147677.79085053582,	 55,	 147262.6722504522,	 55,	 149673.23876132257,	 56,	 149782.0165914602,	 56,	 149737.07868139804,	 56,	 152166.4650127107,	 57,	 142181.0685374449,	 53,	 150386.74983890622,	 56,	 148274.52383575396,	 55,	 148296.8150311542,	 55,	 151425.61047968414,	 56,	 146467.71329418485,	 55,	 148551.95301926136,	 55,	 147117.21114952557,	 55,	 147697.47775946543,	 55,	 147905.39688570867,	 55,	 145408.9778147517,	 54,	 145122.4925617777,	 54,	 143379.73970882493,	 53,	 
